ticker,etf,holdings_date,name_x,sector,asset_class,market_value,weight,notional_value,shares,cusip,isin,sedol,price,location,exchange,currency,fx_rate,maturity,name_y,employer_url
IN,IWV,2006-09-29,INTERMEC INC.,-,Equity,208507.6,8.986e-05,208508.0,7910.0,458786100,US4587861000,2116842,26.36,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BGPIQ,IWV,2006-09-29,BORDERS GROUP INC,-,Equity,207508.8,8.942999999999999e-05,207509.0,10172.0,099709107,US0997091071,2081326,20.4,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
TCC.1,IWV,2006-09-29,TRAMMELL CROW COMPANY,-,Equity,206719.62,8.909e-05,206720.0,5662.0,89288R106,US89288R1068,2128308,36.51,United States,New York Stock Exchange Inc.,USD,1.0,-,,
MEDX,IWV,2006-09-29,MEDAREX INC,-,Equity,206175.78,8.886e-05,206176.0,19197.0,583916101,US5839161016,2579810,10.74,United States,NASDAQ,USD,1.0,-,,
GTRC,IWV,2006-09-29,GUITAR CENTER INC.,-,Equity,205617.36,8.862e-05,205617.0,4602.0,402040109,US4020401091,2433228,44.68,United States,NASDAQ,USD,1.0,-,,
BSG,IWV,2006-09-29,BISYS GROUP,-,Equity,205460.34,8.855e-05,205460.0,18919.0,055472104,US0554721045,2099987,10.86,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GW,IWV,2006-09-29,GREY WOLF,-,Equity,204094.04,8.796e-05,204094.0,30553.0,397888108,US3978881080,2281063,6.68,United States,Nyse Mkt Llc,USD,1.0,-,,
HEW,IWV,2006-09-29,HEWITT ASSOCIATES INC,-,Equity,202207.1,8.715e-05,202207.0,8335.0,42822Q100,US42822Q1004,2876351,24.26,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AMMD,IWV,2006-09-29,AMERICAN MEDICAL SYSTEMS HOLDINGS,-,Equity,202084.95,8.709e-05,202085.0,10965.0,02744M108,US02744M1080,2619998,18.43,United States,NASDAQ,USD,1.0,-,,
EAC.1,IWV,2006-09-29,ENCORE ACQUISITION CO,-,Equity,201948.98,8.704e-05,201949.0,8297.0,29255W100,US29255W1009,2739227,24.34,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PTRY,IWV,2006-09-29,PANTRY INC.,-,Equity,200846.31,8.656000000000001e-05,200846.0,3563.0,698657103,US6986571031,2427685,56.37,United States,NASDAQ,USD,1.0,-,,
RAH,IWV,2006-09-29,RALCORP HOLDINGS INC.,-,Equity,200685.03,8.649000000000001e-05,200685.0,4161.0,751028101,US7510281014,2741244,48.23,United States,New York Stock Exchange Inc.,USD,1.0,-,,
POS,IWV,2006-09-29,CATALINA MARKETING CORP.,-,Equity,199430.0,8.595e-05,199430.0,7252.0,148867104,US1488671041,2178596,27.5,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SWFT.1,IWV,2006-09-29,SWIFT TRANS,-,Equity,198987.08,8.576e-05,198987.0,8389.0,870756103,US8707561036,2867634,23.72,United States,NASDAQ,USD,1.0,-,,
TWB,IWV,2006-09-29,TWEEN BRANDS,-,Equity,198565.6,8.557999999999999e-05,198566.0,5281.0,901166108,US9011661082,2441340,37.6,United States,New York Stock Exchange Inc.,USD,1.0,-,,
INGR.,IWV,2006-09-29,INTERGRAPH CORPORATION,-,Equity,197891.2,8.529e-05,197891.0,4615.0,458683109,US4586831095,2463292,42.88,United States,NASDAQ,USD,1.0,-,,
PCBC,IWV,2006-09-29,PACIFIC CAPITAL BANCORP,-,Equity,197824.95,8.526000000000001e-05,197825.0,7335.0,69404P101,US69404P1012,-,26.97,United States,NASDAQ,USD,1.0,-,,
RGC,IWV,2006-09-29,REGAL ENTERTAINMENT GROUP CLASS A,-,Equity,196336.92,8.462000000000001e-05,196337.0,9906.0,758766109,US7587661098,2866824,19.82,United States,New York Stock Exchange Inc.,USD,1.0,-,,
RDA.1,IWV,2006-09-29,THE READERS DIGEST ASSOCIATION INC,-,Equity,196201.44,8.456e-05,196201.0,15139.0,755267101,US7552671015,2726951,12.96,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AM,IWV,2006-09-29,AMERICAN GREETINGS CORP. CL A,-,Equity,193861.2,8.355e-05,193861.0,8385.0,026375105,US0263751051,2026866,23.12,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SIRF,IWV,2006-09-29,SIRF TECHNOLOGY HOLDINGS,-,Equity,193407.38,8.335e-05,193407.0,8062.0,82967H101,US82967H1014,2712002,23.99,United States,NASDAQ,USD,1.0,-,,
PMCS,IWV,2006-09-29,PMC-SIERRA INC.,-,Equity,192693.6,8.305e-05,192694.0,32440.0,69344F106,US69344F1066,2807492,5.94,United States,NASDAQ,USD,1.0,-,,
ARRS,IWV,2006-09-29,ARRIS GROUP INC.,-,Equity,192516.54,8.297e-05,192517.0,16799.0,04269Q100,US04269Q1004,2036434,11.46,United States,NASDAQ,USD,1.0,-,,
ARTC,IWV,2006-09-29,ARTHROCARE CORP,-,Equity,192500.88,8.295999999999999e-05,192501.0,4108.0,043136100,US0431361007,2050917,46.86,United States,NASDAQ,USD,1.0,-,,
WHQA,IWV,2006-09-29,W-H ENERGY SVCS,-,Equity,192047.57,8.277e-05,192048.0,4631.0,92925E108,US92925E1082,2642596,41.47,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
PBKS,IWV,2006-09-29,PROVIDENT BANKSHARES CORP,-,Equity,191956.06,8.273e-05,191956.0,5181.0,743859100,US7438591007,2706384,37.05,United States,NASDAQ,USD,1.0,-,,
PULS,IWV,2006-09-29,PULSE ELECTRONICS CORP.,-,Equity,190293.75,8.201e-05,190294.0,6375.0,74586W106,US74586W1062,2880200,29.85,United States,New York Stock Exchange Inc.,USD,1.0,-,,
TXI,IWV,2006-09-29,TEXAS INDUSTRIES INC,-,Equity,189186.04,8.153e-05,189186.0,3634.0,882491103,US8824911031,2885302,52.06,United States,New York Stock Exchange Inc.,USD,1.0,-,,
STSA,IWV,2006-09-29,STERLING FINANCIAL CORP,-,Equity,188353.46,8.118e-05,188353.0,5808.0,859319303,US8593193035,2845674,32.43,United States,NASDAQ,USD,1.0,-,,
DPTR,IWV,2006-09-29,DELTA PETROLEUM CORP.,-,Equity,187231.28,8.069e-05,187231.0,8314.0,247907207,US2479072074,2406640,22.52,United States,NASDAQ,USD,1.0,-,,
PER.1,IWV,2006-09-29,PEROT SYSTEMS CORPORATION,-,Equity,187157.88,8.066e-05,187158.0,13572.0,714265105,US7142651055,2383549,13.79,United States,New York Stock Exchange Inc.,USD,1.0,-,,
YCC,IWV,2006-09-29,YANKEE CANDLE COMPANY INC.,-,Equity,187035.3,8.061e-05,187035.0,6390.0,984757104,US9847571042,2433671,29.27,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GI,IWV,2006-09-29,GIANT INDUSTRIES,-,Equity,186922.4,8.056e-05,186922.0,2302.0,374508109,US3745081097,2368193,81.2,United States,New York Stock Exchange Inc.,USD,1.0,-,,
IRC,IWV,2006-09-29,INLAND REAL ESTATE CORP.,-,Equity,186185.04,8.024e-05,186185.0,10627.0,457461200,US4574612002,B03WNC5,17.52,United States,New York Stock Exchange Inc.,USD,1.0,-,,
VMSI,IWV,2006-09-29,VENTANA MEDICAL SYSTEMS,-,Equity,185490.69,7.994e-05,185491.0,4543.0,92276H106,US92276H1068,2942951,40.83,United States,NASDAQ,USD,1.0,-,,
CBST,IWV,2006-09-29,CUBIST PHARMACEUTICALS INC.,-,Equity,185420.46,7.991e-05,185420.0,8529.0,229678107,US2296781071,2240934,21.74,United States,NASDAQ,USD,1.0,-,,
INFA,IWV,2006-09-29,INFORMATICA CORP.,-,Equity,183872.7,7.924000000000001e-05,183873.0,13530.0,45666Q102,US45666Q1022,2412067,13.59,United States,NASDAQ,USD,1.0,-,,
UNS,IWV,2006-09-29,UNISOURCE ENERGY CORP.,-,Equity,183581.64,7.912e-05,183582.0,5508.0,909205106,US9092051062,2906645,33.33,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SRX,IWV,2006-09-29,SRA INTERNATIONAL INC. CL A,-,Equity,180901.08,7.796e-05,180901.0,6018.0,78464R105,US78464R1059,2865241,30.06,United States,New York Stock Exchange Inc.,USD,1.0,-,,
IMGC,IWV,2006-09-29,INTERMAGNETICS GENERAL CORPORATION,-,Equity,180098.94,7.761999999999999e-05,180099.0,6658.0,458771102,US4587711023,2463117,27.05,United States,NASDAQ,USD,1.0,-,,
EAGL.1,IWV,2006-09-29,EGL INC,-,Equity,180050.04,7.76e-05,180050.0,4941.0,268484102,US2684841024,2300247,36.44,United States,NASDAQ,USD,1.0,-,,
BN,IWV,2006-09-29,BANTA CORPORATION,-,Equity,179404.4,7.732e-05,179404.0,3769.0,066821109,US0668211099,2077466,47.6,United States,New York Stock Exchange Inc.,USD,1.0,-,,
MVL,IWV,2006-09-29,MARVEL ENTERTAINMENT,-,Equity,178563.58,7.696e-05,178564.0,7397.0,57383T103,US57383T1034,2869629,24.14,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SFC.Z,IWV,2006-09-29,SPIRIT FINANCE CORP.,-,Equity,177876.81,7.666e-05,177877.0,15321.0,848568309,USU845931091,B0536L6,11.61,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GISX,IWV,2006-09-29,GLOBAL IMAGING SYSTEMS,-,Equity,177575.22,7.653e-05,177575.0,8046.0,37934A100,US37934A1007,2255897,22.07,United States,NASDAQ,USD,1.0,-,,
LFGRQ,IWV,2006-09-29,LANDAMERICA FINANCIAL GROUP,-,Equity,177369.84,7.643999999999999e-05,177370.0,2696.0,514936103,US5149361033,2508353,65.79,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
EFD,IWV,2006-09-29,EFUNDS CORP,-,Equity,176659.08,7.614e-05,176659.0,7306.0,28224R101,US28224R1014,2605618,24.18,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CRBCD,IWV,2006-09-29,CITIZENS REPUBLIC BANCORP INC.,-,Equity,176257.12,7.596e-05,176257.0,6712.0,174420109,US1744201096,2198583,26.26,United States,NASDAQ,USD,1.0,-,,
ORB,IWV,2006-09-29,ORBITAL SCIENCES CORP.,-,Equity,176175.22,7.593e-05,176175.0,9386.0,685564106,US6855641063,2661739,18.77,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ARB,IWV,2006-09-29,ARBITRON INC.,-,Equity,175094.31,7.546e-05,175094.0,4731.0,03875Q108,US03875Q1085,2741415,37.01,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ARXT,IWV,2006-09-29,ADAMS RESPIRATORY THERAPEUTICS INC,-,Equity,174424.53,7.517e-05,174425.0,4767.0,00635P107,US00635P1075,B081PJ8,36.59,United States,NASDAQ,USD,1.0,-,,
PGPDQ,IWV,2006-09-29,PILGRIMS PRIDE CORP,-,Equity,173973.35,7.498e-05,173973.0,6361.0,721467108,US7214671080,2688556,27.35,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
USPI.1,IWV,2006-09-29,UNITED SURGICAL PARTNERS INTERNATI,-,Equity,173338.25,7.47e-05,173338.0,6981.0,913016309,US9130163093,2734266,24.83,United States,NASDAQ,USD,1.0,-,,
CRDN,IWV,2006-09-29,CERADYNE INC.,-,Equity,173153.27,7.462e-05,173153.0,4214.0,156710105,US1567101050,2185198,41.09,United States,NASDAQ,USD,1.0,-,,
BFAM.1,IWV,2006-09-29,BRIGHT HORIZONS FAMILY SOLUTIONS,-,Equity,173012.58,7.456e-05,173013.0,4146.0,109195107,US1091951079,2281847,41.73,United States,NASDAQ,USD,1.0,-,,
DTGF,IWV,2006-09-29,DOLLAR THRIFTY AUTOMOTIVE GROUP IN,-,Equity,172396.76,7.43e-05,172397.0,3868.0,256743105,US2567431059,2134208,44.57,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
ISSX,IWV,2006-09-29,INTERNET SECURITY SYSTEMS INC.,-,Equity,171778.88,7.403e-05,171779.0,6188.0,46060X107,US46060X1072,2205449,27.76,United States,NASDAQ,USD,1.0,-,,
KRON,IWV,2006-09-29,KRONOS INC.,-,Equity,171540.89,7.393e-05,171541.0,5032.0,501052104,US5010521046,2496889,34.09,United States,NASDAQ,USD,1.0,-,,
ATMI,IWV,2006-09-29,ATMI INC,-,Equity,171047.88,7.372e-05,171048.0,5884.0,00207R101,US00207R1014,2116273,29.07,United States,NASDAQ,USD,1.0,-,,
UAPH,IWV,2006-09-29,UAP HOLDING CORP,-,Equity,170874.52,7.363999999999999e-05,170875.0,7996.0,903441103,US9034411036,B03Q9J6,21.37,United States,NASDAQ,USD,1.0,-,,
BOBE,IWV,2006-09-29,BOB EVANS FARMS INC,-,Equity,170476.4,7.347e-05,170476.0,5630.0,096761101,US0967611015,2107750,30.28,United States,NASDAQ,USD,1.0,-,,
LIFC,IWV,2006-09-29,LIFECELL,-,Equity,169670.52,7.312e-05,169671.0,5266.0,531927101,US5319271012,2485531,32.22,United States,NASDAQ,USD,1.0,-,,
CRA,IWV,2006-09-29,APPLERA CORP-CELERA GENOMICS,-,Equity,168334.56,7.255e-05,168335.0,12093.0,038020202,US0380202020,2413242,13.92,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GKIS,IWV,2006-09-29,GOLD KIST INC.,-,Equity,167032.6,7.199e-05,167033.0,8015.0,380614107,US3806141079,B02LX34,20.84,United States,NASDAQ,USD,1.0,-,,
JHTXQ,IWV,2006-09-29,JACKSON HEWITT TAX SERVICE,-,Equity,166255.4,7.165000000000001e-05,166255.0,5540.0,468202106,US4682021062,B00KFS2,30.01,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
CEC,IWV,2006-09-29,CEC ENTERTAINMENT INC,-,Equity,164891.84,7.106e-05,164892.0,5233.0,125137109,US1251371092,2805719,31.51,United States,New York Stock Exchange Inc.,USD,1.0,-,,
KDN,IWV,2006-09-29,KAYDON CORP.,-,Equity,163924.56,7.065e-05,163925.0,4428.0,486587108,US4865871085,2485230,37.02,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PACR,IWV,2006-09-29,PACER INTERNATIONAL INC,-,Equity,163811.76,7.060000000000001e-05,163812.0,5901.0,69373H106,US69373H1068,2711991,27.76,United States,NASDAQ,USD,1.0,-,,
DCEL,IWV,2006-09-29,DOBSON COMMUNICATIONS,-,Equity,163811.7,7.060000000000001e-05,163812.0,23335.0,256069105,US2560691055,2541994,7.02,United States,NASDAQ,USD,1.0,-,,
TR,IWV,2006-09-29,TOOTSIE ROLL INDUSTRIES INC,-,Equity,163667.05,7.054e-05,163667.0,5584.0,890516107,US8905161076,2896809,29.31,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CENT,IWV,2006-09-29,CENTRAL GARDEN AND PET,-,Equity,163456.62,7.045e-05,163457.0,3387.0,153527106,US1535271068,2183868,48.26,United States,NASDAQ,USD,1.0,-,,
CLNH,IWV,2006-09-29,CENTERLINE HOLDING CO.,-,Equity,163432.48,7.044e-05,163432.0,8188.0,15188T108,-,2113757,19.96,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
WBSN,IWV,2006-09-29,WEBSENSE INC.,-,Equity,162809.74,7.017e-05,162810.0,7534.0,947684106,US9476841062,2569275,21.61,United States,NASDAQ,USD,1.0,-,,
RARE,IWV,2006-09-29,RARE HOSPITALITY INTERNATIONAL,-,Equity,162793.12,7.015999999999999e-05,162793.0,5327.0,753820109,US7538201093,2525534,30.56,United States,NASDAQ,USD,1.0,-,,
RDK,IWV,2006-09-29,RUDDICK CORP.,-,Equity,162635.44,7.009e-05,162635.0,6248.0,781258108,US7812581087,2758482,26.03,United States,New York Stock Exchange Inc.,USD,1.0,-,,
FTBK,IWV,2006-09-29,FRONTIER FINANCIAL CORP,-,Equity,162137.97,6.988e-05,162138.0,6250.5,35907K204,US35907K2042,2264257,25.94,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
HTG,IWV,2006-09-29,HERITAGE PROPERTY INVESTMENT TRUST,-,Equity,161736.56,6.97e-05,161737.0,4436.0,42725M107,US42725M1071,2825290,36.46,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ALAB,IWV,2006-09-29,ALABAMA NATIONAL BANCORP,-,Equity,160524.0,6.918e-05,160524.0,2352.0,010317105,US0103171056,2013233,68.25,United States,NASDAQ,USD,1.0,-,,
DNEX,IWV,2006-09-29,DIONEX CORP,-,Equity,159900.66,6.891e-05,159901.0,3139.0,254546104,US2545461046,2270522,50.94,United States,NASDAQ,USD,1.0,-,,
DGIN.,IWV,2006-09-29,DIGITAL INSIGHT CORPORATION,-,Equity,159148.96,6.858999999999999e-05,159149.0,5428.0,25385P106,US25385P1066,2494043,29.32,United States,NASDAQ,USD,1.0,-,,
AAN.2,IWV,2006-09-29,AARONS INC.,-,Equity,157918.56,6.806000000000001e-05,157919.0,6872.0,002535201,US0025352016,2002907,22.98,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CKR,IWV,2006-09-29,CKE RESTAURANTS,-,Equity,157234.88,6.776e-05,157235.0,9404.0,12561E105,US12561E1055,2161284,16.72,United States,New York Stock Exchange Inc.,USD,1.0,-,,
HYDL,IWV,2006-09-29,HYDRIL,-,Equity,157192.24,6.775e-05,157192.0,2804.0,448774109,US4487741096,2639479,56.06,United States,NASDAQ,USD,1.0,-,,
RBNC,IWV,2006-09-29,REPUBLIC BANCORP INC.,-,Equity,156147.61,6.73e-05,156148.0,11714.0,760282103,US7602821032,2731933,13.33,United States,NASDAQ,USD,1.0,-,,
BRY,IWV,2006-09-29,BERRY PETROLEUM CO. CL A,-,Equity,156090.88,6.727e-05,156091.0,5543.0,085789105,US0857891057,2094227,28.16,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ALO,IWV,2006-09-29,ALPHARMA A,-,Equity,156011.3,6.724e-05,156011.0,6670.0,020813101,US0208131013,2001799,23.39,United States,New York Stock Exchange Inc.,USD,1.0,-,,
RTI,IWV,2006-09-29,RTI INTERNATIONAL METALS INC,-,Equity,155885.66,6.718e-05,155886.0,3577.0,74973W107,US74973W1071,2296993,43.58,United States,New York Stock Exchange Inc.,USD,1.0,-,,
BEZ,IWV,2006-09-29,BALDOR ELECTRIC CO,-,Equity,155845.65,6.717e-05,155846.0,5055.0,057741100,US0577411004,2072621,30.83,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PLMD,IWV,2006-09-29,POLYMEDICA CORP,-,Equity,154972.2,6.679e-05,154972.0,3620.0,731738100,US7317381009,2693011,42.81,United States,NASDAQ,USD,1.0,-,,
FFFL,IWV,2006-09-29,FIDELITY BANKSHARES INC.,-,Equity,154440.63,6.656e-05,154441.0,3959.0,31604Q107,US31604Q1076,2758233,39.01,United States,NASDAQ,USD,1.0,-,,
KOMG,IWV,2006-09-29,KOMAG INC,-,Equity,154302.88,6.649999999999999e-05,154303.0,4828.0,500453204,US5004532041,2965389,31.96,United States,NASDAQ,USD,1.0,-,,
JH,IWV,2006-09-29,JOHN H. HARLAND COMPANY,-,Equity,153709.65,6.625e-05,153710.0,4217.0,412693103,US4126931033,2410920,36.45,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AEA,IWV,2006-09-29,ADVANCE AMERICA CASH ADVANCE CENTE,-,Equity,153039.46,6.596e-05,153039.0,10613.0,00739W107,US00739W1071,B034L27,14.42,United States,New York Stock Exchange Inc.,USD,1.0,-,,
AGII2,IWV,2006-09-29,ARGONAUT GROUP,-,Equity,152388.33,6.568e-05,152388.0,4911.0,040157109,US0401571098,2047920,31.03,United States,NASDAQ,USD,1.0,-,,
ELNK,IWV,2006-09-29,EARTHLINK INC.,-,Equity,152350.12,6.565999999999999e-05,152350.0,20956.0,270321102,US2703211027,2543989,7.27,United States,NASDAQ,USD,1.0,-,,
BWNG,IWV,2006-09-29,BROADWING CORPORATION,-,Equity,151174.98,6.515e-05,151175.0,11979.0,11161E101,US11161E1010,B0363L6,12.62,United States,NASDAQ,USD,1.0,-,,
CNXT,IWV,2006-09-29,CONEXANT SYSTEMS INC.,-,Equity,151010.01,6.508e-05,151010.0,75505.0,207142308,US2071423089,2309932,2.0,United States,NASDAQ,USD,1.0,-,,
NOVS,IWV,2006-09-29,NOVASTAR FINANCIAL INC.,-,Equity,150707.97,6.494999999999999e-05,150708.0,5163.0,669947889,US6699478896,2143486,29.19,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
QSFT,IWV,2006-09-29,QUEST SOFTWARE INC.,-,Equity,150282.72,6.477e-05,150283.0,10524.0,74834T103,US74834T1034,2447478,14.28,United States,NASDAQ,USD,1.0,-,,
MLS.2,IWV,2006-09-29,THE MILLS CORPORATION,-,Equity,148635.45,6.406e-05,148635.0,8895.0,601148109,US6011481099,2887858,16.71,United States,New York Stock Exchange Inc.,USD,1.0,-,,
DJO,IWV,2006-09-29,DJO,-,Equity,148552.81,6.402e-05,148553.0,3577.0,23325G104,US23325G1040,2814834,41.53,United States,New York Stock Exchange Inc.,USD,1.0,-,,
VMI,IWV,2006-09-29,VALMONT INDS INC,-,Equity,148546.75,6.402e-05,148547.0,2843.0,920253101,US9202531011,2926825,52.25,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ERPLQ,IWV,2006-09-29,ENERGY PARTNERS,-,Equity,148466.95,6.399e-05,148467.0,6023.0,29270U105,US29270U1051,2675956,24.65,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
NPBC,IWV,2006-09-29,NATIONAL PENN BANCSHARES INC.,-,Equity,148007.85,6.379e-05,148008.0,7543.723,637138108,US6371381087,2605157,19.62,United States,NASDAQ,USD,1.0,-,,
FFEDQ,IWV,2006-09-29,FIRSTFED FINANCIAL CORP,-,Equity,147812.32,6.37e-05,147812.0,2606.0,337907109,US3379071091,2341161,56.72,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
SHFL,IWV,2006-09-29,SHUFFLE MASTER INC.,-,Equity,147528.64,6.358e-05,147529.0,5462.0,825549108,US8255491081,2805980,27.01,United States,NASDAQ,USD,1.0,-,,
GGC,IWV,2006-09-29,GEORGIA GULF CORP,-,Equity,147355.08,6.351e-05,147355.0,5374.0,373200302,US3732003021,2368290,27.42,United States,New York Stock Exchange Inc.,USD,1.0,-,,
ATHR,IWV,2006-09-29,ATHEROS COMMUNICATIONS INC.,-,Equity,146943.65,6.333e-05,146944.0,8105.0,04743P108,US04743P1084,2225812,18.13,United States,NASDAQ,USD,1.0,-,,
VTIV,IWV,2006-09-29,INVENTIV HEALTH INC.,-,Equity,146825.52,6.328e-05,146826.0,4584.0,46122E105,US46122E1055,2494139,32.03,United States,NASDAQ,USD,1.0,-,,
RSTI,IWV,2006-09-29,ROFIN-SINAR TECHNOLOGIES INC.,-,Equity,146455.7,6.312e-05,146456.0,2410.0,775043102,US7750431022,2748494,60.77,United States,NASDAQ,USD,1.0,-,,
GHCI,IWV,2006-09-29,GENESIS HEALTHCARE,-,Equity,146366.99,6.308e-05,146367.0,3073.0,37184D101,US37184D1019,2176277,47.63,United States,NASDAQ,USD,1.0,-,,
COCOQ,IWV,2006-09-29,CORINTHIAN COLLEGES UNDEFINED INC,-,Equity,146248.49,6.303e-05,146248.0,13529.0,218868107,US2188681074,2386021,10.81,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
TELK,IWV,2006-09-29,TELIK INC.,-,Equity,146109.27,6.297e-05,146109.0,8213.0,87959M109,US87959M1099,2617237,17.79,United States,NASDAQ,USD,1.0,-,,
HARB,IWV,2006-09-29,HARBOR FLORIDA BANCSHARES INC.,-,Equity,145779.9,6.283e-05,145780.0,3290.0,411901101,US4119011017,2226837,44.31,United States,NASDAQ,USD,1.0,-,,
SBIB,IWV,2006-09-29,STERLING BANCSHARES,-,Equity,145415.26,6.267e-05,145415.0,7181.0,858907108,US8589071088,2843720,20.25,United States,NASDAQ,USD,1.0,-,,
PFCB,IWV,2006-09-29,P.F. CHANGS CHINA BISTRO INC.,-,Equity,144636.57,6.233e-05,144637.0,4167.0,69333Y108,US69333Y1082,2321204,34.71,United States,NASDAQ,USD,1.0,-,,
FMNTQ,IWV,2006-09-29,FREMONT GENERAL CORP.,-,Equity,144628.62,6.233e-05,144629.0,10338.0,357288109,US3572881098,2352680,13.99,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
BYI,IWV,2006-09-29,BALLY TECHNOLOGIES INC.,-,Equity,144232.0,6.216e-05,144232.0,8195.0,05874B107,US05874B1070,2380818,17.6,United States,New York Stock Exchange Inc.,USD,1.0,-,,
KVPHQ,IWV,2006-09-29,KV PHARMACEUTICAL INC CLASS A,-,Equity,144024.9,6.207e-05,144025.0,6077.0,482740206,US4827402060,2487634,23.7,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
EQY,IWV,2006-09-29,EQUITY ONE INC.,-,Equity,143676.18,6.191999999999999e-05,143676.0,5994.0,294752100,US2947521009,2246329,23.97,United States,New York Stock Exchange Inc.,USD,1.0,-,,
SVVS,IWV,2006-09-29,SAVVIS INC,-,Equity,143611.5,6.189e-05,143612.0,5039.0,805423308,US8054233080,B16HQ70,28.5,United States,NASDAQ,USD,1.0,-,,
KOSP,IWV,2006-09-29,KOS PHARMACEUTICALS INC.,-,Equity,143219.16,6.172e-05,143219.0,2898.0,500648100,US5006481007,2484680,49.42,United States,NASDAQ,USD,1.0,-,,
WRC,IWV,2006-09-29,WARNACO GROUP INC.,-,Equity,142825.9,6.155e-05,142826.0,7385.0,934390402,US9343904028,2352668,19.34,United States,New York Stock Exchange Inc.,USD,1.0,-,,
GRT,IWV,2006-09-29,GLIMCHER REALTY TRUST REIT,-,Equity,142732.8,6.151e-05,142733.0,5760.0,379302102,US3793021029,2371696,24.78,United States,New York Stock Exchange Inc.,USD,1.0,-,,
PFFBQ,IWV,2006-09-29,PFF BANCORP INC,-,Equity,142381.76,6.136e-05,142382.0,3844.0,69331W104,US69331W1045,2702865,37.04,United States,Non-Nms Quotation Service (Nnqs),USD,1.0,-,,
MRD,IWV,2006-09-29,MACDERMID INCORPORATED,-,Equity,141668.66,6.106e-05,141669.0,4343.0,554273102,US5542731022,2550183,32.62,United States,New York Stock Exchange Inc.,USD,1.0,-,,
LWSN,IWV,2006-09-29,INFOR (US) INC.,-,Equity,141665.0,6.105e-05,141665.0,19540.0,52078P102,US52078P1021,B13MMW5,7.25,United States,NASDAQ,USD,1.0,-,,
AAI,IWV,2006-09-29,AIRTRAN HOLDINGS INC,-,Equity,141488.96,6.098e-05,141489.0,14263.0,00949P108,US00949P1084,2934550,9.92,United States,New York Stock Exchange Inc.,USD,1.0,-,,
IPCS,IWV,2006-09-29,IPCS INC,-,Equity,140354.55,6.049e-05,140355.0,2621.0,44980Y305,US44980Y3053,2621603,53.55,United States,NASDAQ,USD,1.0,-,,
AD,IWV,2006-09-29,ADVO INC.,-,Equity,139452.32,6.01e-05,139452.0,4984.0,007585102,US0075851024,2008336,27.98,United States,New York Stock Exchange Inc.,USD,1.0,-,,
CTCO,IWV,2006-09-29,COMMONWEALTH TELEPHONE ENTERPRISES,-,Equity,138821.41,5.983e-05,138821.0,3367.0,203349105,US2033491059,2108946,41.23,United States,NASDAQ,USD,1.0,-,,
